시도,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
경기도,835,669,38,2,29,0,0,0,2,1,0,1
경기도,542,552,22,0,8,0,0,0,3,2,1,0
경기도,2929,1672,84,3,31,1,1,1,4,5,0,3
경기도,1131,855,53,0,19,2,2,0,4,1,0,1
경기도,872,693,36,3,19,0,1,0,1,2,0,0
경기도,894,618,54,0,21,1,0,0,2,1,0,0
경기도,1063,783,38,2,27,0,0,0,1,3,0,4
경기도,3105,1745,87,5,37,2,0,3,2,5,4,2
경기도,966,697,52,0,33,1,0,1,1,2,2,1
경기도,1115,873,57,3,25,2,0,2,2,1,0,0
경기도,1055,845,43,5,21,0,0,0,3,3,1,1
경기도,937,657,31,2,16,1,0,0,3,2,1,1
경기도,1010,765,48,1,16,0,0,0,1,3,0,0
경기도,987,763,40,2,7,0,0,1,1,3,1,1
경기도,1108,754,47,1,35,0,0,0,1,0,0,2
경기도,1114,795,45,1,20,0,0,0,2,3,0,3
경기도,3576,2605,128,2,12,0,2,0,0,7,1,6
경기도,935,1068,58,1,12,0,0,1,2,3,0,0
경기도,751,754,58,0,10,0,1,1,2,1,1,0
경기도,861,965,37,0,10,0,0,1,2,2,0,2
경기도,1192,1266,62,1,11,1,0,0,4,1,0,0
경기도,1120,876,65,2,16,1,2,1,5,4,0,1
경기도,2593,1865,96,5,25,3,1,0,2,4,0,2
경기도,921,973,62,2,31,0,2,1,4,1,2,0
경기도,883,898,54,0,8,2,0,1,5,1,0,1
경기도,438,499,19,0,17,0,1,0,0,0,0,0
경기도,475,523,15,0,8,0,0,0,0,1,0,0
경기도,195,240,13,1,7,1,0,0,1,0,0,0
경기도,1353,986,30,0,12,2,1,0,1,0,1,1
경기도,614,657,23,1,15,0,0,0,2,0,0,3
경기도,855,697,41,1,28,0,0,2,3,0,0,1
경기도,4892,2908,167,2,51,4,1,0,2,6,1,2
경기도,935,629,50,2,24,0,0,0,0,1,0,2
경기도,967,715,40,1,33,1,0,0,2,5,0,0
경기도,575,526,36,1,21,1,0,0,2,3,0,2
경기도,867,666,34,1,17,0,0,0,2,3,1,0
경기도,950,660,46,0,8,0,0,1,1,3,0,0
경기도,986,729,37,0,17,1,0,0,1,6,1,0
경기도,636,503,32,2,21,1,0,0,0,0,0,2
경기도,581,496,33,2,13,0,0,0,0,2,0,0
경기도,3760,2300,121,3,36,3,1,0,1,6,2,1
경기도,513,646,34,1,15,0,0,0,0,2,0,1
경기도,737,817,30,1,19,1,0,0,2,2,1,0
경기도,621,635,33,2,7,0,0,2,2,1,0,1
경기도,928,556,37,3,26,0,1,0,0,3,1,0
경기도,887,545,30,0,23,0,0,0,2,1,0,0
경기도,1157,768,41,1,34,0,1,0,3,2,4,1
경기도,1274,861,53,3,34,0,0,0,2,3,1,2
경기도,3177,2419,107,5,13,0,1,0,2,2,0,0
경기도,1020,1172,73,1,16,1,0,1,3,2,0,0
경기도,990,937,59,0,9,1,0,0,0,2,0,0
경기도,1008,1070,52,4,8,0,0,0,0,2,0,0
경기도,1099,961,62,2,13,0,0,1,1,0,0,0
경기도,1417,1424,70,1,13,0,0,0,0,1,0,1
경기도,1029,1066,67,0,10,0,0,0,2,0,0,0
경기도,944,928,48,0,11,0,0,0,1,0,0,1
경기도,3995,2150,128,2,52,1,0,0,4,12,0,4
경기도,726,476,31,1,27,0,0,0,1,1,1,1
경기도,1057,753,40,5,25,0,0,0,4,1,0,1
경기도,971,749,52,2,24,3,0,1,1,3,1,2
경기도,992,602,29,6,29,2,1,0,1,0,2,2
경기도,834,517,39,0,38,1,0,0,4,4,0,1
경기도,673,425,25,2,24,0,0,1,0,4,0,1
경기도,1015,688,42,1,28,0,0,1,2,2,0,1
경기도,935,515,34,1,30,0,0,1,1,1,0,1
경기도,4410,2937,155,1,26,0,0,0,3,5,3,2
경기도,742,633,33,1,10,0,0,0,0,0,0,0
경기도,670,720,24,0,5,0,1,0,0,0,0,0
경기도,694,617,33,0,15,2,0,0,0,1,0,0
경기도,791,948,42,1,14,0,1,0,0,0,0,2
경기도,1261,975,61,2,11,0,1,0,0,1,0,1
경기도,1197,1076,74,1,10,2,1,1,2,3,0,1
경기도,924,841,47,2,17,0,1,0,0,3,0,1
경기도,1093,985,70,2,6,0,1,0,3,3,0,0
경기도,616,736,41,0,6,1,0,0,0,2,0,0
경기도,1162,1128,61,3,11,0,1,0,2,1,0,2
경기도,4485,2740,148,2,27,1,0,1,1,5,2,2
경기도,731,716,44,1,7,0,0,0,1,0,0,0
경기도,778,729,37,0,8,1,0,0,1,0,0,1
경기도,838,870,40,3,7,0,0,0,1,1,0,0
경기도,727,637,44,1,10,0,0,0,0,4,0,0
경기도,758,551,34,1,13,1,0,0,0,0,0,0
경기도,759,659,38,1,11,0,1,0,3,0,0,0
경기도,890,701,56,0,8,0,0,0,1,1,0,0
경기도,756,609,28,0,9,1,0,1,1,1,0,2
경기도,858,681,40,3,18,0,0,3,2,1,2,3
경기도,1005,749,59,2,27,0,0,1,0,2,0,1
경기도,968,657,59,1,12,0,0,0,0,0,1,2
경기도,580,498,32,2,19,0,0,0,0,0,0,0
경기도,2624,1836,97,3,22,2,0,0,2,4,0,2
경기도,274,219,11,2,3,0,1,1,0,1,1,0
경기도,498,448,33,2,10,0,0,0,0,2,0,0
경기도,595,434,26,1,16,0,0,0,1,3,0,2
경기도,582,513,33,0,19,0,0,2,3,1,0,0
경기도,465,419,14,1,12,0,1,0,1,1,0,0
경기도,1076,1062,48,2,18,1,0,0,0,2,0,0
경기도,2095,1215,72,1,19,0,2,0,2,1,0,0
경기도,459,385,26,0,17,1,0,0,1,3,0,0
경기도,604,470,25,1,20,2,1,1,1,0,0,3
경기도,736,523,22,1,16,0,1,0,2,2,1,0
경기도,825,565,28,1,26,0,1,0,0,0,1,0
경기도,293,243,18,0,6,1,0,0,0,0,1,0
경기도,3154,1853,96,2,30,2,0,2,3,7,0,1
경기도,669,363,32,0,20,1,0,1,1,0,0,0
경기도,719,503,29,0,20,1,0,1,2,0,0,2
경기도,663,418,29,0,22,1,0,0,0,0,0,0
경기도,1211,1098,74,1,18,1,0,0,3,4,0,0
경기도,927,665,51,0,16,0,0,1,1,1,1,1
경기도,1265,1100,59,4,19,1,2,0,0,8,0,0
경기도,705,528,34,1,11,0,0,0,0,0,0,0
경기도,1110,879,48,1,17,1,2,0,0,1,0,1
경기도,1019,1397,31,2,16,0,2,0,2,0,0,0
경기도,302,580,11,0,11,1,0,2,3,0,0,0
경기도,324,632,11,0,9,3,0,0,0,0,1,2
경기도,293,531,9,0,12,0,0,0,0,0,1,0
경기도,3305,2141,122,7,35,6,0,0,3,4,1,2
경기도,623,522,39,0,15,0,0,0,0,0,1,0
경기도,383,411,26,1,8,0,0,0,0,0,1,0
경기도,1142,1031,80,2,26,0,0,0,2,1,2,0
경기도,765,560,49,2,14,0,0,0,1,3,0,0
경기도,837,665,42,0,29,0,0,0,1,3,1,3
경기도,3187,2371,125,3,24,1,3,1,1,3,1,3
경기도,784,777,46,2,19,1,0,0,1,0,0,1
경기도,1002,948,56,1,13,0,0,0,3,1,3,0
경기도,881,991,44,2,6,0,0,0,6,1,1,0
경기도,930,787,45,2,30,0,0,2,1,2,0,1
경기도,547,501,38,0,15,0,0,0,1,1,1,0
경기도,830,453,15,0,10,0,0,0,3,3,0,0
경기도,145,159,8,0,2,0,0,0,0,0,0,0
경기도,177,207,7,0,5,0,0,0,3,0,0,0
경기도,534,371,6,0,11,1,0,1,0,0,0,0
경기도,3290,2387,123,5,29,0,0,1,3,7,1,0
경기도,783,621,35,0,17,0,0,0,6,4,0,0
경기도,827,756,47,2,12,0,1,0,1,1,0,1
경기도,680,640,35,1,16,1,0,0,2,1,0,1
경기도,381,376,29,0,6,0,0,0,0,0,0,0
경기도,655,618,33,0,17,0,0,0,0,3,0,0
경기도,470,434,26,1,6,0,0,0,1,1,0,0
경기도,2588,1521,72,2,20,3,1,1,1,0,2,1
경기도,760,675,35,0,16,0,0,0,4,1,3,1
경기도,810,703,47,1,11,0,0,2,5,3,0,2
경기도,517,402,20,0,9,0,0,1,5,1,0,1
경기도,688,495,29,1,11,0,0,0,0,8,0,2
경기도,738,611,28,0,20,1,1,0,0,1,0,0
경기도,879,580,42,1,16,0,1,0,1,2,0,0
경기도,2229,1523,124,2,18,0,0,1,2,7,0,2
경기도,380,407,21,0,7,1,0,0,1,1,0,0
경기도,679,623,47,0,25,1,1,0,1,0,0,1
경기도,540,490,49,1,9,1,0,0,2,1,0,0
경기도,540,504,41,1,10,0,1,0,2,1,0,1
경기도,1883,1306,93,2,6,0,0,0,1,1,0,0
경기도,1010,889,83,0,6,0,0,2,0,0,0,0
경기도,147,244,14,0,5,0,0,0,0,1,0,0
경기도,1167,880,77,0,27,0,0,3,2,3,0,0
경기도,1122,1043,112,2,12,0,1,2,0,0,0,0
경기도,987,823,84,0,6,0,0,1,0,0,0,0
경기도,2406,1573,149,1,13,1,0,0,3,3,2,0
경기도,179,287,15,0,9,0,1,0,0,0,0,0
경기도,780,639,53,0,20,0,0,0,4,1,0,0
경기도,944,872,86,0,7,0,0,0,0,0,0,0
경기도,1229,752,144,3,13,0,1,1,0,0,0,0
경기도,976,708,80,1,10,0,0,2,1,0,0,0
경기도,708,607,80,0,4,0,1,1,0,1,0,0
경기도,1135,901,101,1,4,0,0,0,1,3,0,0
경기도,3103,2311,154,0,16,0,0,2,1,10,2,1
경기도,511,486,42,0,12,1,0,0,2,0,0,0
경기도,659,631,46,1,17,0,0,1,3,0,0,0
경기도,628,546,47,1,15,0,0,0,3,1,0,0
경기도,1000,1009,63,1,6,1,1,1,2,2,1,0
경기도,841,873,72,2,9,0,0,4,5,1,0,0
경기도,1824,1315,78,0,11,0,0,0,1,3,0,1
경기도,591,522,52,0,11,1,0,0,0,1,0,0
경기도,495,666,52,1,12,0,0,0,2,0,0,0
경기도,728,669,58,2,15,0,0,1,2,2,0,0
경기도,1770,1261,101,1,12,1,0,0,1,9,0,0
경기도,213,352,11,0,7,0,0,0,2,0,0,1
경기도,616,529,62,1,5,0,1,0,0,2,0,0
경기도,993,918,86,0,6,1,1,2,0,1,0,0
경기도,505,426,39,2,5,0,0,0,1,1,0,0
경기도,358,391,30,1,7,0,0,3,2,1,0,0
경기도,3197,2136,148,0,19,0,0,1,1,2,0,1
경기도,388,390,32,0,8,1,0,0,0,2,0,0
경기도,351,577,25,0,6,1,0,0,6,1,0,0
경기도,535,514,34,0,8,0,0,0,1,0,0,0
경기도,848,787,46,2,11,0,2,1,0,0,0,1
경기도,632,717,47,0,8,1,0,0,0,0,0,0
경기도,1166,1117,92,0,13,0,0,0,0,0,0,0
경기도,4152,2921,213,2,31,1,5,1,1,5,1,4
경기도,468,512,41,0,11,1,0,2,0,1,0,1
경기도,593,478,45,2,16,0,0,1,2,0,0,1
경기도,605,594,51,1,6,0,0,0,0,2,2,1
경기도,738,707,59,2,11,0,0,0,4,1,3,0
경기도,305,430,36,0,6,0,0,0,0,0,0,0
경기도,795,680,54,0,13,0,0,1,2,2,0,0
경기도,735,643,69,1,7,0,0,1,0,1,0,0
경기도,3456,2526,159,2,40,2,0,1,4,4,1,2
경기도,486,401,30,0,6,0,0,0,1,1,1,1
경기도,509,554,57,0,10,0,0,0,1,3,0,3
경기도,984,927,79,0,13,1,1,1,1,0,2,3
경기도,651,758,45,0,18,0,2,0,4,3,1,2
경기도,1060,856,76,1,28,1,0,1,2,1,0,1
경기도,1195,911,90,0,23,0,0,0,0,4,1,0
경기도,983,831,82,1,31,0,0,1,1,2,0,0
경기도,586,506,47,1,14,0,1,0,0,0,0,1
경기도,2377,1974,118,2,24,2,0,0,0,10,0,1
경기도,455,537,26,0,8,1,0,0,0,0,1,0
경기도,504,580,35,0,8,0,0,1,2,0,0,0
경기도,346,448,22,2,8,0,0,0,1,0,0,0
경기도,349,583,34,0,8,1,2,0,1,1,0,0
경기도,439,442,27,0,2,0,0,0,3,0,0,0
경기도,6158,4737,332,6,35,1,2,1,2,15,0,2
경기도,864,773,80,1,5,0,1,0,0,0,0,0
경기도,740,837,65,0,9,0,1,0,4,1,0,0
경기도,826,786,52,0,3,0,0,1,3,0,0,0
경기도,603,705,60,1,3,2,0,1,3,0,0,0
경기도,656,1087,62,1,16,0,0,1,0,2,1,0
경기도,593,630,57,2,7,1,0,1,1,0,0,1
경기도,454,471,32,3,21,0,0,0,1,2,1,0
경기도,589,919,51,1,9,0,1,1,0,1,0,0
경기도,527,617,52,2,4,0,0,0,3,1,0,0
경기도,4032,2570,195,3,17,3,1,1,0,5,2,2
경기도,704,745,59,1,14,0,0,0,2,3,1,2
경기도,849,783,75,1,8,1,0,0,0,3,0,0
경기도,962,894,67,0,9,0,0,0,0,1,0,0
경기도,882,830,53,1,3,0,0,0,0,0,0,0
경기도,954,844,58,1,7,0,0,0,1,0,0,0
경기도,631,749,42,0,4,0,0,0,1,1,0,0
경기도,839,756,84,0,5,0,0,0,2,1,0,1
경기도,2178,1531,77,2,22,2,0,1,1,11,0,0
경기도,337,346,19,0,10,0,0,2,1,1,0,0
경기도,531,533,36,0,18,2,0,1,0,7,0,0
경기도,631,574,37,0,22,1,0,0,3,5,1,1
경기도,537,563,37,0,21,0,0,0,2,1,0,0
경기도,182,330,12,0,7,0,0,0,1,0,0,0
경기도,593,651,39,0,8,0,0,1,1,1,1,0
경기도,2948,2002,143,4,18,1,0,1,0,9,2,1
경기도,640,659,42,2,6,1,0,0,3,2,1,0
경기도,889,808,55,1,12,0,0,0,0,0,0,0
경기도,717,640,42,2,16,1,0,2,1,0,1,0
경기도,846,731,62,1,5,0,3,0,0,2,0,1
경기도,742,884,57,1,5,1,0,0,1,3,1,0
경기도,4391,3057,201,1,23,4,0,0,1,14,2,3
경기도,824,830,49,1,17,0,0,1,2,5,1,1
경기도,619,702,50,1,3,0,0,2,0,0,1,0
경기도,891,1013,59,1,8,0,1,0,4,5,0,0
경기도,945,699,81,2,12,1,0,0,0,1,0,2
경기도,841,813,58,0,8,1,0,0,5,0,0,0
경기도,794,670,57,0,9,0,0,0,1,1,1,1
경기도,761,671,58,3,10,1,0,1,2,3,0,0
경기도,89,155,12,0,2,0,0,1,1,1,0,0
경기도,4148,2595,174,2,14,3,0,1,2,5,1,2
경기도,883,731,64,1,12,0,1,0,3,5,0,0
경기도,913,794,59,1,8,1,0,0,2,2,0,0
경기도,887,916,79,1,12,2,2,0,3,1,0,0
경기도,984,788,77,0,13,0,0,0,3,3,0,2
경기도,545,730,33,0,3,0,0,1,2,0,0,0
경기도,2192,1393,81,3,22,0,1,1,1,9,1,0
경기도,491,576,31,2,16,0,0,1,2,3,0,0
경기도,286,235,14,0,5,0,0,2,0,0,0,0
경기도,879,951,53,1,12,1,2,2,2,0,0,0
경기도,1065,961,43,0,7,0,1,0,2,1,0,0
경기도,900,541,52,1,8,0,0,0,2,1,0,1
경기도,1045,677,61,3,11,2,0,2,2,2,0,0
경기도,1042,671,67,1,9,2,0,0,0,2,1,0
경기도,437,353,15,1,5,0,0,0,2,0,0,0
경기도,270,385,15,0,5,0,0,0,1,1,0,0
경기도,3471,2631,184,0,23,4,1,1,1,5,0,1
경기도,455,652,45,2,9,1,0,0,2,0,0,1
경기도,686,613,51,0,3,0,0,0,1,2,0,0
경기도,648,775,55,0,9,0,1,1,0,0,1,1
경기도,624,640,49,1,4,0,1,1,0,0,0,0
경기도,656,775,64,1,8,1,1,0,0,1,0,0
경기도,2754,1908,132,1,13,2,0,0,1,4,0,1
경기도,1040,1015,85,3,12,0,0,1,3,1,0,1
경기도,1178,1000,72,1,20,2,0,1,3,3,1,1
경기도,994,1153,86,0,5,2,0,1,1,1,1,0
경기도,856,953,66,0,19,0,0,0,1,1,0,1
경기도,711,583,62,1,9,0,0,1,1,1,0,1
경기도,2916,1771,106,3,21,1,0,1,1,8,0,1
경기도,703,613,39,3,20,1,0,0,1,1,0,2
경기도,502,435,32,1,10,0,0,0,1,2,0,0
경기도,737,619,45,1,20,0,1,0,0,1,0,0
경기도,669,539,51,0,11,0,0,0,0,1,0,0
경기도,1044,786,71,0,10,0,0,2,3,3,0,1
경기도,3618,3013,129,1,21,1,0,1,0,2,1,3
경기도,522,654,33,0,5,0,0,0,2,0,0,0
경기도,855,1039,47,0,9,0,0,1,2,2,0,0
경기도,574,880,31,0,4,0,0,0,0,0,0,0
경기도,874,977,56,0,9,0,1,1,1,0,0,0
경기도,658,1007,37,0,12,0,0,0,1,1,0,0
경기도,1002,1516,53,1,6,0,0,0,2,0,0,0
경기도,906,896,56,0,13,0,0,1,1,1,0,0
경기도,485,521,31,1,11,0,0,0,0,0,0,0
경기도,2862,2102,122,3,15,1,0,0,2,4,0,3
경기도,670,700,50,2,16,2,1,1,0,1,0,1
경기도,628,696,48,0,14,1,0,1,1,0,0,0
경기도,781,724,40,1,7,2,0,0,0,1,0,0
경기도,451,535,27,0,6,0,0,3,1,0,0,1
경기도,599,737,36,1,11,1,0,0,4,0,0,0
경기도,691,895,43,1,7,1,0,1,0,2,1,0
경기도,2859,1885,93,3,9,1,2,1,2,8,1,2
경기도,969,813,61,3,11,1,0,1,1,2,0,0
경기도,998,791,57,1,20,0,0,2,1,2,0,1
경기도,1044,831,57,0,9,0,0,1,1,0,0,0
경기도,824,839,44,1,11,0,0,0,2,2,0,0
경기도,1213,961,78,1,11,1,1,1,0,1,0,0
경기도,1018,897,42,1,3,0,0,0,1,1,0,0
경기도,859,787,43,1,11,1,0,0,1,0,0,3
경기도,996,1017,52,0,12,2,0,0,1,0,1,0
경기도,3288,2257,117,0,19,0,1,1,1,3,0,1
경기도,481,501,34,1,11,1,0,1,0,1,0,1
경기도,759,694,49,5,6,0,0,1,1,1,2,0
경기도,875,809,61,0,7,0,0,0,2,2,0,0
경기도,883,873,57,0,8,0,0,1,1,0,0,1
경기도,806,698,60,3,10,0,0,1,0,1,1,0
경기도,644,636,45,0,13,0,0,0,1,0,0,1
경기도,1224,1775,67,0,5,0,0,0,2,1,0,0
경기도,3016,1999,121,5,19,1,0,0,1,3,1,1
경기도,723,708,53,0,9,0,0,0,1,0,0,0
경기도,754,763,52,0,17,0,1,0,3,0,0,0
경기도,890,915,33,1,18,0,0,2,3,1,1,0
경기도,1147,1096,77,1,18,0,0,2,3,1,0,0
경기도,2939,2138,153,4,20,0,0,0,4,2,1,1
경기도,999,1116,73,2,11,0,0,0,2,0,0,0
경기도,854,1194,61,0,5,0,0,1,1,0,0,0
경기도,812,904,61,1,16,1,0,0,1,1,1,1
경기도,819,971,42,0,3,0,0,1,0,0,0,1
경기도,574,837,47,0,13,0,0,0,2,0,1,0
경기도,3304,2608,108,3,6,2,0,0,3,4,0,2
경기도,532,946,39,0,5,1,0,1,2,1,0,0
경기도,598,898,49,1,6,0,0,0,0,0,0,0
경기도,396,431,17,1,4,0,0,0,0,0,0,0
경기도,700,1070,38,0,5,0,0,1,3,1,0,0
경기도,850,769,17,0,8,0,0,0,1,5,0,0
경기도,196,381,13,0,6,0,0,0,0,0,0,0
경기도,1074,1692,65,0,13,0,0,2,2,0,0,0
경기도,409,539,21,0,2,0,0,0,0,0,0,0
경기도,2773,2300,92,2,11,2,1,0,2,4,1,0
경기도,680,921,48,1,5,0,0,0,8,0,0,1
경기도,571,1033,34,0,4,2,0,1,0,2,1,2
경기도,697,783,35,0,16,0,0,1,0,1,1,1
경기도,870,875,48,0,18,0,0,2,2,1,0,1
경기도,873,878,50,0,28,0,0,1,0,0,0,1
경기도,1746,1447,69,4,18,0,0,1,1,2,1,0
경기도,898,729,46,0,22,1,1,1,3,2,1,0
경기도,800,946,49,1,25,1,0,1,0,1,0,0
경기도,538,714,27,0,23,1,0,1,3,2,0,0
경기도,539,559,36,0,11,0,0,0,1,0,0,0
경기도,686,679,39,1,9,2,0,0,2,1,0,0
경기도,2940,2384,124,3,24,3,0,0,3,4,1,0
경기도,585,555,46,1,17,0,0,0,0,4,0,0
경기도,645,631,39,1,7,1,0,1,2,0,0,0
경기도,849,1001,66,1,8,2,0,2,3,0,0,1
경기도,635,749,55,1,13,0,0,1,4,2,0,1
경기도,602,809,35,1,8,0,0,0,0,1,0,0
경기도,2681,1772,91,0,13,0,0,0,1,4,0,3
경기도,1035,937,50,4,16,0,0,1,3,2,0,0
경기도,1007,1019,64,0,8,0,0,0,1,1,1,0
경기도,1309,1073,67,3,16,0,0,0,0,3,1,1
경기도,1121,930,57,1,18,1,0,3,1,1,1,0
경기도,3401,2417,129,4,21,1,1,0,1,11,1,0
경기도,742,653,45,1,8,0,1,0,1,4,0,0
경기도,862,785,44,2,15,0,0,0,0,0,2,3
경기도,603,591,38,2,8,0,0,0,2,3,0,0
경기도,871,771,38,2,21,0,0,0,2,3,2,1
경기도,799,899,62,1,14,0,0,3,1,0,1,0
경기도,778,755,48,0,5,0,0,0,1,0,0,1
경기도,2279,1689,83,3,13,0,0,2,0,5,1,2
경기도,499,513,23,1,13,0,0,2,0,2,0,0
경기도,1069,1119,63,1,10,0,0,1,1,4,0,0
경기도,581,702,25,0,3,0,0,1,3,0,0,1
경기도,355,383,15,0,13,0,0,0,1,2,0,0
경기도,726,743,37,0,14,0,1,0,6,2,0,1
경기도,3767,2378,104,3,11,0,0,0,1,1,0,2
경기도,685,769,44,0,11,0,2,0,3,1,0,0
경기도,900,1073,58,3,3,1,0,0,0,1,0,0
경기도,1000,955,59,0,10,0,0,3,3,1,0,1
경기도,784,706,45,1,3,0,0,1,1,1,0,2
경기도,1009,888,72,1,6,0,0,0,1,1,0,0
경기도,772,810,61,0,1,0,0,0,0,1,0,0
경기도,666,552,41,2,12,1,0,0,0,2,1,0
경기도,755,842,46,1,7,0,0,1,1,0,1,0
경기도,2843,2182,96,2,7,1,0,0,0,0,0,0
경기도,687,857,42,0,8,0,1,0,1,1,0,0
경기도,664,827,47,0,8,0,0,0,0,0,0,0
경기도,739,790,39,0,9,0,0,0,1,0,1,1
경기도,818,785,48,0,9,0,0,0,0,2,2,0
경기도,458,397,25,0,8,1,1,2,2,0,0,1
경기도,567,896,37,3,4,1,0,0,2,0,1,0
경기도,720,953,29,1,4,0,0,1,2,1,0,1
경기도,651,607,28,1,3,0,0,1,0,0,1,0
경기도,3189,2410,107,2,7,1,1,0,1,2,0,4
경기도,452,797,40,1,7,0,0,0,0,0,0,0
경기도,656,738,39,0,9,0,0,0,1,0,0,1
경기도,531,555,36,2,5,0,0,0,1,0,0,0
경기도,645,796,53,2,9,2,0,2,7,0,0,2
경기도,526,678,34,1,4,0,0,1,0,1,0,1
경기도,494,471,30,0,5,0,0,1,5,1,0,0
경기도,860,992,51,0,9,0,0,2,3,0,1,0
경기도,757,892,48,1,12,1,0,0,4,2,0,0
경기도,3842,2758,145,2,19,4,1,0,2,10,0,2
경기도,895,802,52,0,10,0,0,1,4,1,0,0
경기도,922,817,52,2,12,1,0,5,0,2,0,2
경기도,965,971,58,3,11,1,1,0,6,4,0,0
경기도,461,508,21,0,7,0,0,1,0,1,0,0
경기도,672,719,45,1,14,0,0,0,1,0,0,0
경기도,938,1070,63,0,14,1,0,1,1,1,1,1
경기도,579,605,42,1,14,1,0,2,3,2,0,4
경기도,1167,1633,100,0,5,2,0,0,1,5,1,0
경기도,2643,2090,98,3,10,0,0,0,0,3,1,1
경기도,744,1183,49,3,16,0,0,0,2,1,0,1
경기도,915,990,56,0,6,0,0,1,1,0,0,0
경기도,795,899,42,0,8,1,0,0,1,1,0,1
경기도,862,1038,53,0,10,0,0,0,2,0,0,1
경기도,4375,2906,165,3,28,2,1,0,1,6,3,2
경기도,593,572,27,0,14,0,1,1,1,2,0,0
경기도,627,502,45,1,9,0,0,0,2,3,0,1
경기도,829,668,50,1,13,1,0,1,0,0,0,4
경기도,737,650,35,1,16,0,0,0,0,2,0,0
경기도,876,702,58,3,11,1,0,2,1,0,0,1
경기도,753,785,44,1,4,0,0,0,4,1,0,0
경기도,661,752,41,0,2,0,0,0,2,0,0,0
경기도,360,427,31,1,4,0,0,0,0,0,0,1
경기도,2753,1696,91,2,16,1,0,1,1,7,0,1
경기도,493,433,28,0,8,0,0,0,0,0,1,0
경기도,1004,865,57,0,22,1,0,0,3,1,1,0
경기도,818,833,52,1,13,2,0,0,1,3,1,0
경기도,909,667,55,2,13,1,0,0,0,1,0,0
경기도,2356,1606,67,0,18,1,0,1,0,3,1,0
경기도,697,696,35,1,16,0,0,0,1,0,0,1
경기도,1069,1007,49,0,23,1,0,0,1,0,0,1
경기도,803,759,36,0,8,0,0,1,1,2,0,0
경기도,864,778,36,2,3,0,0,0,3,2,0,1
경기도,1434,1601,69,1,16,0,0,0,1,1,0,0
경기도,893,849,46,2,27,0,0,2,7,1,1,1
경기도,2786,2161,123,2,17,2,2,0,1,0,2,0
경기도,550,664,43,2,6,0,0,0,3,1,0,0
경기도,492,813,38,0,11,0,0,0,1,1,0,0
경기도,864,788,45,1,14,2,1,0,0,0,0,0
경기도,1007,901,63,1,4,0,0,1,0,1,0,0
경기도,1360,1914,61,1,2,0,0,3,0,2,0,0
경기도,307,630,33,0,5,0,0,1,1,1,0,1
경기도,372,1003,38,0,1,0,1,1,1,0,0,0
경기도,383,955,35,0,6,0,0,1,2,0,0,1
경기도,1633,1931,60,0,10,1,0,1,2,0,0,0
경기도,332,465,29,0,3,0,1,2,0,1,1,0
경기도,525,1314,41,1,6,0,0,1,2,1,0,0
경기도,473,844,43,1,7,1,1,1,1,0,1,0
경기도,567,1040,41,1,8,0,1,0,3,1,0,0
경기도,289,298,23,1,2,0,0,0,1,0,0,0
경기도,1980,2581,87,3,10,3,0,0,0,2,1,0
경기도,534,908,43,1,15,0,1,0,0,0,2,0
경기도,332,620,35,0,3,1,0,0,1,2,0,0
경기도,309,717,23,0,6,0,0,1,1,2,0,0
경기도,578,1288,56,2,11,0,0,1,0,0,0,0
경기도,2174,2643,109,1,12,0,1,0,1,5,0,1
경기도,417,832,41,0,5,2,0,1,2,1,0,1
경기도,394,544,23,1,6,1,0,0,1,2,0,0
경기도,356,859,44,1,6,1,0,0,0,0,0,0
경기도,341,695,28,0,5,1,0,2,0,0,0,0
경기도,847,841,34,3,8,1,0,0,1,2,1,0
경기도,256,478,24,1,8,3,0,0,1,1,0,0
경기도,315,644,24,1,6,1,1,0,2,0,0,0
경기도,193,293,9,0,3,0,0,0,0,0,0,0
경기도,466,572,13,1,6,0,0,0,0,0,0,1
경기도,1089,1013,57,3,6,0,0,2,3,2,1,0
경기도,517,600,35,0,10,0,2,0,1,0,0,2
경기도,619,699,32,2,10,1,1,1,0,0,0,1
경기도,2566,2205,115,3,22,3,1,1,0,8,0,1
경기도,741,783,56,1,28,1,1,0,1,4,0,0
경기도,532,686,30,0,8,1,0,0,4,1,0,2
경기도,690,938,37,1,11,2,0,1,2,2,0,0
경기도,3462,2430,117,4,24,1,1,0,1,4,1,1
경기도,502,531,30,0,9,0,0,0,0,1,0,2
경기도,545,546,26,2,12,0,1,0,5,0,1,1
경기도,710,597,27,1,9,0,0,1,1,2,0,0
경기도,902,859,57,2,16,1,0,0,2,0,0,1
경기도,878,842,41,1,25,1,5,0,1,1,1,1
경기도,952,979,53,0,21,2,1,1,3,0,1,2
경기도,1072,845,62,2,20,0,0,0,0,0,0,1
경기도,3771,2974,120,1,28,0,0,2,1,4,1,1
경기도,414,447,15,0,7,1,0,0,4,1,1,1
경기도,899,880,52,1,14,1,0,0,4,2,1,2
경기도,553,732,28,2,9,0,0,0,0,1,0,0
경기도,612,789,52,0,4,1,0,0,3,1,0,0
경기도,846,811,33,3,4,0,0,0,3,2,1,0
