시도명,새누리당 박근혜,민주통합당 문재인,무소속 박종선,무소속 김소연,무소속 강지원,무소속 김순자
인천광역시,1472,1139,2,0,4,3
인천광역시,1239,938,2,3,1,6
인천광역시,1163,711,1,0,1,1
인천광역시,971,567,0,0,1,1
인천광역시,1414,1417,0,4,3,2
인천광역시,1369,1241,0,1,5,3
인천광역시,1620,1428,1,3,6,3
인천광역시,1298,1526,3,0,3,4
인천광역시,1532,1601,1,1,9,0
인천광역시,1529,1591,0,2,9,0
인천광역시,1837,1782,3,1,11,2
인천광역시,1734,1239,0,1,9,1
인천광역시,1670,1420,0,1,4,3
인천광역시,1868,1529,0,0,7,2
인천광역시,1383,1296,2,1,3,3
인천광역시,1396,1438,0,0,5,3
인천광역시,1784,1319,0,0,12,2
인천광역시,1465,1473,0,0,9,0
인천광역시,1443,1179,1,1,4,0
인천광역시,1640,1112,1,2,6,1
인천광역시,1437,1203,1,1,7,0
인천광역시,1984,1245,0,2,8,3
인천광역시,1226,1034,1,0,3,4
인천광역시,1278,932,0,1,2,0
인천광역시,1771,1323,0,1,8,2
인천광역시,1113,1073,0,1,1,1
인천광역시,1451,915,1,0,5,0
인천광역시,608,516,1,0,1,0
인천광역시,1240,1365,0,0,2,4
인천광역시,1080,1026,1,0,4,4
인천광역시,1484,1211,0,1,7,7
인천광역시,1573,1427,0,3,6,1
인천광역시,994,1534,1,1,2,1
인천광역시,1138,1095,0,1,5,1
인천광역시,1537,1490,1,4,5,0
인천광역시,1812,1932,0,3,7,3
인천광역시,1595,1626,1,4,5,4
인천광역시,1479,1585,1,3,5,0
인천광역시,1693,1904,1,1,6,1
인천광역시,1287,1130,1,0,0,2
인천광역시,1441,1068,0,4,6,3
인천광역시,1177,1187,1,1,1,5
인천광역시,1709,1484,0,3,7,2
인천광역시,1225,1007,0,2,2,0
인천광역시,1128,978,0,2,4,3
인천광역시,1088,948,2,1,4,2
인천광역시,1039,856,0,0,4,1
인천광역시,1050,997,2,3,4,3
인천광역시,1258,1178,0,1,3,5
인천광역시,988,887,0,1,2,1
인천광역시,1781,1969,0,1,9,3
인천광역시,1742,1492,1,1,6,1
인천광역시,1223,1326,2,2,7,2
인천광역시,1738,1431,1,2,5,3
인천광역시,1335,1126,0,1,10,0
인천광역시,1116,831,1,1,2,4
인천광역시,1063,785,0,1,1,2
인천광역시,1824,1743,2,1,5,3
인천광역시,1627,1445,1,2,8,0
인천광역시,1049,873,0,1,1,2
인천광역시,1635,1393,3,4,2,5
인천광역시,1330,1202,0,1,2,12
인천광역시,1204,987,0,0,1,0
인천광역시,1471,1448,1,4,2,2
인천광역시,1653,1523,1,0,7,4
인천광역시,854,757,1,3,3,1
인천광역시,1370,1153,0,4,1,1
인천광역시,1548,1555,0,3,5,2
인천광역시,1863,1536,0,4,0,1
인천광역시,1539,1420,0,1,4,2
인천광역시,1133,1230,0,2,4,2
인천광역시,1421,1436,0,0,1,7
인천광역시,1248,1205,2,0,3,2
인천광역시,1140,958,0,0,0,3
인천광역시,1387,1178,1,2,2,3
인천광역시,1107,740,1,3,4,4
인천광역시,929,937,0,1,3,1
인천광역시,1092,1139,0,0,2,3
인천광역시,1660,1783,0,1,6,6
인천광역시,1781,1654,1,0,4,6
인천광역시,1447,1408,2,3,7,3
인천광역시,1637,1776,0,2,8,3
인천광역시,1239,1560,2,1,5,2
인천광역시,1691,1695,0,0,5,6
인천광역시,970,818,0,1,1,0
인천광역시,1162,1006,1,0,2,1
인천광역시,2126,2173,0,4,8,2
인천광역시,1076,1136,0,0,3,4
인천광역시,1286,1236,0,1,2,2
인천광역시,1239,1409,0,0,8,0
인천광역시,1483,1465,2,5,7,2
인천광역시,1230,1079,1,0,7,1
인천광역시,1466,1306,1,2,3,1
인천광역시,1674,1393,1,1,12,2
인천광역시,1311,1153,1,2,4,1
인천광역시,1381,1247,0,1,5,1
인천광역시,1246,1066,0,2,5,5
인천광역시,1329,1395,0,1,3,3
인천광역시,1534,1540,1,2,2,1
인천광역시,1588,1544,1,4,3,0
인천광역시,1352,1632,0,1,3,5
인천광역시,1628,1193,0,0,3,2
인천광역시,1834,1843,0,7,5,1
인천광역시,202,54,0,1,1,2
인천광역시,1777,1523,3,3,7,3
인천광역시,1177,1231,1,2,8,0
인천광역시,1185,1307,5,1,3,3
인천광역시,757,888,0,2,5,2
인천광역시,800,985,1,2,2,1
인천광역시,1169,907,2,1,2,4
인천광역시,1309,1220,0,3,8,3
인천광역시,1660,1494,2,0,4,1
인천광역시,1984,1575,0,0,11,1
인천광역시,1281,1239,0,1,7,1
인천광역시,937,1356,1,2,3,1
인천광역시,826,789,1,2,2,1
인천광역시,1278,1435,0,2,4,2
인천광역시,1207,1020,0,1,4,0
인천광역시,1048,1167,0,1,1,2
인천광역시,1764,1892,0,3,2,0
인천광역시,1282,1130,0,1,1,1
인천광역시,1324,1293,1,1,1,0
인천광역시,1216,979,0,1,3,2
인천광역시,1246,979,0,1,3,2
인천광역시,1529,1660,0,2,5,0
인천광역시,1633,1863,0,1,4,0
인천광역시,1168,1131,3,1,4,1
인천광역시,885,1117,1,1,3,0
인천광역시,562,463,0,0,3,1
인천광역시,668,643,0,0,2,2
인천광역시,1850,1694,0,0,1,5
인천광역시,852,1071,0,0,2,1
인천광역시,1336,1838,1,0,6,0
인천광역시,1601,1025,0,0,2,2
인천광역시,1390,1696,1,1,4,3
인천광역시,1233,1252,0,0,1,1
인천광역시,345,227,0,0,0,1
인천광역시,1390,1501,0,0,6,3
인천광역시,1482,1787,0,6,2,1
인천광역시,1628,1408,1,1,1,3
인천광역시,1679,1568,1,2,5,0
인천광역시,1442,1529,3,1,8,3
인천광역시,1702,1806,0,7,6,1
인천광역시,834,857,0,1,2,1
인천광역시,1219,1285,1,2,5,2
인천광역시,1120,1302,0,1,0,3
인천광역시,1152,1334,1,0,2,2
인천광역시,1204,1402,0,3,2,3
인천광역시,1081,1105,0,0,2,3
인천광역시,1477,1508,3,6,3,1
인천광역시,737,641,0,0,0,2
인천광역시,1259,1261,1,0,1,3
인천광역시,858,794,1,0,6,0
인천광역시,1752,1695,0,6,9,4
인천광역시,1403,1611,0,0,3,3
인천광역시,860,934,0,1,5,2
인천광역시,1351,1542,0,3,2,3
인천광역시,1478,1275,0,7,1,2
인천광역시,1587,1669,0,4,5,5
인천광역시,1562,1725,0,2,8,4
인천광역시,1567,1496,0,2,2,2
인천광역시,1867,1917,1,8,7,6
인천광역시,913,885,0,0,3,3
인천광역시,1021,1056,1,0,2,3
인천광역시,1035,1298,2,2,4,2
인천광역시,1253,1567,0,3,4,2
인천광역시,1120,890,1,1,2,1
인천광역시,1319,1153,0,3,4,4
인천광역시,1179,1041,0,3,4,3
인천광역시,1127,1168,0,1,4,2
인천광역시,1100,1171,2,2,2,4
인천광역시,1432,1736,0,4,5,1
인천광역시,1318,1450,2,1,6,0
인천광역시,1986,2081,1,2,5,5
인천광역시,1942,1804,0,1,3,1
인천광역시,1764,1853,1,0,3,5
인천광역시,1577,1746,0,0,4,4
인천광역시,1921,1640,0,4,8,3
인천광역시,1585,1342,0,0,8,5
인천광역시,1109,1053,0,1,4,0
인천광역시,1186,1066,1,2,6,4
인천광역시,1445,1124,0,0,5,2
인천광역시,1380,1116,1,1,2,1
인천광역시,1547,1605,1,4,5,1
인천광역시,1359,1300,2,0,1,1
인천광역시,1868,1704,5,1,4,1
인천광역시,1430,1403,1,1,3,0
인천광역시,1067,922,1,1,5,2
인천광역시,1134,1019,1,1,5,2
인천광역시,1129,972,0,0,1,4
인천광역시,1252,1210,2,1,7,5
인천광역시,1185,1212,1,2,6,3
인천광역시,1504,1516,0,4,3,5
인천광역시,1391,1391,2,9,4,5
인천광역시,1155,1506,0,2,8,3
인천광역시,1225,1530,0,4,2,2
인천광역시,1136,1374,1,2,6,3
인천광역시,1201,1449,0,2,3,4
인천광역시,1409,1281,0,1,4,1
인천광역시,958,988,0,2,3,3
인천광역시,1348,1430,1,2,2,2
인천광역시,1428,1540,2,2,4,4
인천광역시,1231,1569,3,4,2,6
인천광역시,1664,1662,1,1,5,5
인천광역시,1242,1559,0,2,6,8
인천광역시,1505,1442,2,1,6,5
인천광역시,1740,1709,0,1,4,3
인천광역시,722,746,0,0,4,2
인천광역시,1337,1575,0,3,3,0
인천광역시,1986,2065,1,4,6,3
인천광역시,1300,1475,2,1,6,2
인천광역시,1265,1945,0,2,2,4
인천광역시,1114,709,1,0,5,9
인천광역시,2002,2397,0,1,11,3
인천광역시,1246,2160,0,4,8,1
인천광역시,1282,2072,1,1,6,4
인천광역시,1154,1951,3,1,4,1
인천광역시,1296,1248,0,0,2,0
인천광역시,1331,1342,1,0,7,9
인천광역시,1639,1763,1,1,8,1
인천광역시,1228,1610,2,0,5,1
인천광역시,1327,1378,3,0,5,4
인천광역시,895,951,1,1,4,5
인천광역시,1083,1020,2,2,2,3
인천광역시,1361,1284,1,1,1,3
인천광역시,1201,1036,0,0,6,5
인천광역시,1654,1654,2,1,6,3
인천광역시,1264,1347,0,2,2,3
인천광역시,1615,2099,0,2,4,2
인천광역시,1217,1312,0,1,3,4
인천광역시,1139,1262,0,1,5,0
인천광역시,1206,1421,0,2,3,2
인천광역시,1106,1412,3,4,2,2
인천광역시,1324,1812,0,4,9,1
인천광역시,1189,1780,1,4,7,1
인천광역시,1887,1741,0,2,7,2
인천광역시,1437,1974,2,1,8,4
인천광역시,1421,1784,0,1,2,1
인천광역시,1614,1645,0,2,9,4
인천광역시,1354,1577,2,1,4,3
인천광역시,1278,1294,0,1,5,0
인천광역시,1324,1071,0,2,7,5
인천광역시,1270,969,0,3,2,0
인천광역시,1538,1441,1,2,10,4
인천광역시,860,839,0,1,2,0
인천광역시,1258,1622,0,2,7,2
인천광역시,1444,1335,1,2,6,5
인천광역시,1407,1243,2,3,4,0
인천광역시,1275,1223,0,2,4,3
인천광역시,1266,1161,0,0,2,1
인천광역시,1243,1313,1,1,4,1
인천광역시,1581,1820,3,2,12,3
인천광역시,1598,1547,2,0,1,4
인천광역시,1075,1190,1,1,8,2
인천광역시,1622,1687,2,1,6,1
인천광역시,1382,1442,1,2,2,4
인천광역시,1030,1090,1,0,3,6
인천광역시,1163,1209,1,1,3,1
인천광역시,1211,1483,1,1,5,3
인천광역시,1438,1365,0,3,2,3
인천광역시,1485,1518,0,0,4,5
인천광역시,1808,1942,0,0,2,3
인천광역시,1658,1818,0,1,7,6
인천광역시,1476,1345,0,1,1,3
인천광역시,1738,1861,0,7,9,3
인천광역시,1367,1429,0,2,3,4
인천광역시,1368,1515,1,4,3,3
인천광역시,1125,1170,2,5,2,3
인천광역시,1365,1482,1,0,5,5
인천광역시,1038,1099,0,1,4,3
인천광역시,1219,1356,0,1,5,1
인천광역시,1272,1418,1,2,7,2
인천광역시,1469,1647,1,3,9,4
인천광역시,1214,1211,0,2,4,2
인천광역시,1634,1728,2,0,9,4
인천광역시,1098,1429,1,1,7,2
인천광역시,1018,1339,1,1,3,1
인천광역시,1321,1404,1,1,3,4
인천광역시,1180,1421,1,4,6,3
인천광역시,1298,1643,1,5,5,1
인천광역시,1991,2105,0,2,11,3
인천광역시,1501,1519,0,3,10,2
인천광역시,1544,1866,1,1,7,1
인천광역시,1799,2018,0,2,10,5
인천광역시,1401,1735,0,0,11,3
인천광역시,1741,1867,2,1,8,6
인천광역시,1159,1341,1,2,5,3
인천광역시,994,1244,0,2,4,1
인천광역시,1504,1648,0,1,6,2
인천광역시,1278,1332,0,3,7,1
인천광역시,1255,1350,0,3,2,4
인천광역시,1251,1496,0,3,2,2
인천광역시,1071,1136,1,0,1,1
인천광역시,1070,1064,1,0,5,3
인천광역시,1060,1030,0,1,5,2
인천광역시,958,914,0,0,5,1
인천광역시,934,1282,2,2,12,5
인천광역시,1403,1825,2,1,4,4
인천광역시,1534,1541,0,1,11,3
인천광역시,1642,1702,1,0,6,2
인천광역시,1194,1800,0,2,4,3
인천광역시,1155,1770,1,0,4,5
인천광역시,801,881,1,4,3,3
인천광역시,1749,1470,1,7,6,1
인천광역시,1900,1668,0,0,0,0
인천광역시,1814,2392,0,1,7,1
인천광역시,1455,1817,1,1,8,3
인천광역시,227,96,0,0,0,0
인천광역시,1423,1568,2,1,4,5
인천광역시,1124,1527,1,1,4,5
인천광역시,1670,2308,0,1,7,2
인천광역시,1455,1538,2,3,6,2
인천광역시,1221,1362,1,3,4,5
인천광역시,978,1063,1,1,3,0
인천광역시,1077,1011,0,0,2,5
인천광역시,1335,1335,0,3,5,2
인천광역시,1537,1665,2,1,8,4
인천광역시,1406,2065,0,1,9,3
인천광역시,1245,1817,0,4,2,2
인천광역시,1303,1717,1,3,1,1
인천광역시,383,162,0,1,2,2
인천광역시,2122,2191,0,1,6,1
인천광역시,1096,1493,0,1,4,2
인천광역시,1145,1272,0,2,2,1
인천광역시,1769,2369,2,1,3,1
인천광역시,1315,1868,1,6,8,6
인천광역시,1353,1228,1,1,1,3
인천광역시,1550,1417,2,1,5,5
인천광역시,1312,1106,2,3,7,7
인천광역시,1565,1328,0,0,3,3
인천광역시,1566,1332,1,1,5,3
인천광역시,1276,1184,0,0,3,4
인천광역시,1293,1274,0,1,3,5
인천광역시,1218,1311,0,1,3,3
인천광역시,1362,1241,1,2,3,2
인천광역시,1551,2151,1,1,3,1
인천광역시,1230,1498,0,0,1,4
인천광역시,1538,1877,0,1,4,2
인천광역시,1012,1557,0,2,4,1
인천광역시,1560,1447,0,1,4,3
인천광역시,1263,1278,0,0,6,1
인천광역시,1508,1797,0,1,3,0
인천광역시,1177,1589,0,1,3,0
인천광역시,1021,1106,0,1,5,2
인천광역시,1275,1378,0,0,3,3
인천광역시,518,363,1,1,2,3
인천광역시,1330,922,0,1,3,3
인천광역시,1486,1233,1,0,3,2
인천광역시,1218,999,1,3,2,5
인천광역시,1056,1151,0,5,1,4
인천광역시,1638,1384,0,0,3,5
인천광역시,1058,898,1,1,3,3
인천광역시,959,879,1,0,5,2
인천광역시,1444,1088,1,1,5,3
인천광역시,1439,1168,2,2,6,5
인천광역시,1204,1025,0,2,5,2
인천광역시,1130,898,0,0,1,4
인천광역시,22,6,0,0,0,0
인천광역시,1974,1642,1,1,3,3
인천광역시,1569,1412,1,2,1,2
인천광역시,1596,1305,1,3,3,1
인천광역시,1598,1465,5,2,2,1
인천광역시,1513,1313,2,2,2,2
인천광역시,1373,1109,1,2,2,6
인천광역시,1308,997,0,1,5,4
인천광역시,959,664,1,0,3,0
인천광역시,1527,1442,0,2,2,5
인천광역시,1689,1471,0,2,5,1
인천광역시,1124,904,0,1,5,5
인천광역시,1676,1538,0,3,2,5
인천광역시,1678,1524,1,2,4,4
인천광역시,1771,1414,1,1,4,2
인천광역시,1431,1124,0,0,5,2
인천광역시,1339,1007,1,6,4,6
인천광역시,1401,1180,2,1,4,3
인천광역시,1604,1543,0,3,3,3
인천광역시,1616,1515,0,1,3,4
인천광역시,1677,1405,0,1,3,0
인천광역시,2255,2339,0,2,6,5
인천광역시,1529,923,4,2,3,1
인천광역시,1669,1473,0,3,4,5
인천광역시,1611,1449,0,0,7,2
인천광역시,1694,1431,1,2,3,2
인천광역시,1269,1090,0,2,3,6
인천광역시,1192,1156,0,0,3,5
인천광역시,1274,975,1,6,5,3
인천광역시,1527,1547,1,1,5,4
인천광역시,2186,1973,6,5,7,3
인천광역시,1289,1293,0,0,1,3
인천광역시,1147,886,0,0,0,0
인천광역시,1308,1279,0,1,3,2
인천광역시,1381,1329,0,2,3,2
인천광역시,1166,1412,0,3,2,0
인천광역시,1670,1414,0,0,4,2
인천광역시,1589,1629,1,0,7,4
인천광역시,1260,1333,1,0,5,2
인천광역시,1444,1627,0,1,3,4
인천광역시,1822,2036,1,1,5,1
인천광역시,1599,1525,2,2,4,3
인천광역시,1795,2570,0,1,6,5
인천광역시,2137,2387,4,4,7,4
인천광역시,1494,2293,0,1,3,2
인천광역시,1703,1723,0,1,6,3
인천광역시,1501,1633,0,5,4,2
인천광역시,1492,1853,1,0,5,1
인천광역시,1624,1785,1,3,4,1
인천광역시,1615,2006,1,2,2,3
인천광역시,1686,1887,2,1,5,1
인천광역시,739,890,2,0,1,0
인천광역시,1086,420,0,2,4,5
인천광역시,1670,803,1,2,5,2
인천광역시,955,395,0,0,3,4
인천광역시,1079,481,0,1,5,2
인천광역시,1571,937,1,0,10,6
인천광역시,1133,511,2,0,2,1
인천광역시,1074,592,1,2,4,0
인천광역시,1251,426,0,1,2,4
인천광역시,1495,937,1,0,4,1
인천광역시,1264,527,0,0,2,3
인천광역시,742,306,2,0,0,4
인천광역시,1112,418,4,2,6,9
인천광역시,794,270,0,0,1,0
인천광역시,617,191,1,0,1,2
인천광역시,386,121,0,0,0,2
인천광역시,829,281,0,1,2,2
인천광역시,492,190,0,0,2,0
인천광역시,435,136,0,0,1,2
인천광역시,297,106,0,0,2,0
인천광역시,856,390,0,0,1,5
인천광역시,821,277,0,1,2,6
인천광역시,785,310,0,1,1,4
인천광역시,378,116,0,1,0,2
인천광역시,386,97,0,0,0,1
인천광역시,876,312,0,1,3,5
인천광역시,521,160,1,0,0,3
인천광역시,564,178,1,1,0,6
인천광역시,299,127,0,1,0,7
인천광역시,380,145,0,0,0,3
인천광역시,242,56,0,0,0,1
인천광역시,1529,481,0,1,4,4
인천광역시,621,256,0,0,1,8
인천광역시,376,127,0,0,2,0
인천광역시,364,121,1,0,0,3
인천광역시,330,148,0,1,0,3
인천광역시,187,54,1,0,1,4
인천광역시,532,161,0,2,3,3
인천광역시,39,9,0,0,0,1
인천광역시,216,48,0,1,3,1
인천광역시,154,29,0,0,0,0
인천광역시,282,128,0,0,1,2
인천광역시,252,61,0,0,0,1
인천광역시,491,150,7,3,2,9
인천광역시,828,285,0,0,1,3
인천광역시,46,16,0,0,0,0
인천광역시,859,341,0,2,4,4
인천광역시,879,349,1,2,6,2
인천광역시,298,45,0,0,1,7
인천광역시,238,47,0,0,0,0
인천광역시,329,52,0,0,0,0
인천광역시,287,58,0,0,1,0
인천광역시,156,17,0,1,0,0
인천광역시,365,156,0,0,1,5
인천광역시,200,74,0,0,0,1
인천광역시,145,24,0,0,0,4
인천광역시,69,10,0,0,0,0
인천광역시,41,5,0,0,0,0
인천광역시,33,11,0,0,0,0
인천광역시,298,100,0,0,2,2
인천광역시,126,21,0,0,0,2
인천광역시,138,39,0,0,0,0
인천광역시,52,10,0,0,2,1
인천광역시,885,528,2,0,6,3
인천광역시,793,372,1,3,5,3
인천광역시,493,181,0,2,0,2
광주광역시,210,1424,1,0,3,1
광주광역시,109,1146,0,0,1,0
광주광역시,173,1389,1,1,1,2
광주광역시,168,1545,3,0,3,3
광주광역시,166,1657,3,1,0,1
광주광역시,168,1635,1,0,1,1
광주광역시,142,1364,5,2,1,0
광주광역시,266,2956,5,0,4,2
광주광역시,101,968,2,0,4,0
광주광역시,230,2431,2,0,7,0
광주광역시,150,1660,6,1,1,1
광주광역시,152,1898,4,0,2,0
광주광역시,109,1348,0,2,6,0
광주광역시,164,1865,4,0,7,2
광주광역시,123,1248,0,0,2,0
광주광역시,138,1948,4,0,4,3
광주광역시,269,1549,0,0,5,1
광주광역시,171,2086,1,2,1,0
광주광역시,102,946,1,1,1,0
광주광역시,278,2297,2,4,4,0
광주광역시,127,1078,0,3,2,1
광주광역시,131,1190,3,1,0,0
광주광역시,104,989,0,1,0,0
광주광역시,110,1380,6,2,4,1
광주광역시,162,1524,3,0,1,1
광주광역시,191,2170,5,2,2,1
광주광역시,224,1782,2,1,5,0
광주광역시,409,2311,3,0,9,0
광주광역시,267,1466,1,0,5,1
광주광역시,307,1834,3,6,2,1
광주광역시,167,2273,4,3,3,1
광주광역시,201,2194,1,2,2,2
광주광역시,78,879,3,0,2,3
광주광역시,62,608,5,3,3,2
광주광역시,196,1845,5,1,4,6
광주광역시,178,1907,7,0,5,3
광주광역시,172,1561,1,0,1,0
광주광역시,182,1518,0,0,3,0
광주광역시,160,2444,2,0,3,3
광주광역시,51,921,0,0,2,0
광주광역시,130,1409,0,0,3,1
광주광역시,130,1772,0,2,3,2
광주광역시,201,1854,0,2,0,1
광주광역시,184,1544,0,0,5,3
광주광역시,161,1802,0,0,0,4
광주광역시,129,1700,1,0,1,3
광주광역시,345,3300,1,1,1,2
광주광역시,112,1096,0,2,2,0
광주광역시,73,798,0,0,3,0
광주광역시,210,2954,1,1,1,1
광주광역시,198,2705,0,2,2,2
광주광역시,251,3236,0,2,4,0
광주광역시,228,2880,0,2,4,2
광주광역시,285,2058,0,1,2,0
광주광역시,299,2956,0,0,3,3
광주광역시,181,2229,0,2,0,1
광주광역시,264,3193,0,1,3,1
광주광역시,190,2185,0,0,1,0
광주광역시,262,2793,0,0,3,3
광주광역시,309,3085,1,0,5,0
광주광역시,131,1838,0,0,3,0
광주광역시,260,3565,0,0,5,4
광주광역시,276,3340,1,1,3,1
광주광역시,281,2932,0,2,7,9
광주광역시,252,2544,0,0,4,1
광주광역시,198,2704,1,0,1,1
광주광역시,271,3017,1,1,3,1
광주광역시,236,3235,0,1,3,0
광주광역시,275,2881,0,1,5,1
광주광역시,294,3055,0,2,6,3
광주광역시,164,2107,0,0,3,5
광주광역시,108,1414,0,0,2,0
광주광역시,283,3473,1,1,3,1
광주광역시,134,1552,1,0,1,1
광주광역시,203,2253,1,0,2,1
광주광역시,347,3188,0,2,0,3
광주광역시,289,3202,0,1,5,2
광주광역시,261,2310,1,0,4,0
광주광역시,128,1789,0,0,0,1
광주광역시,190,2648,2,0,3,1
광주광역시,159,2087,0,1,0,1
광주광역시,104,1088,0,1,7,2
광주광역시,93,993,2,0,2,2
광주광역시,178,1432,0,1,4,0
광주광역시,274,2984,0,0,2,0
광주광역시,283,3350,1,0,4,2
광주광역시,205,2505,0,0,1,2
광주광역시,197,3516,0,2,1,2
광주광역시,144,1716,0,0,2,1
광주광역시,200,2400,0,1,2,1
광주광역시,220,3557,0,0,1,3
광주광역시,259,3334,0,1,1,1
광주광역시,224,3683,1,1,5,0
광주광역시,210,2446,1,0,2,0
광주광역시,283,2956,0,0,2,0
광주광역시,139,2474,0,0,2,0
광주광역시,230,2865,0,0,4,1
광주광역시,392,2859,1,3,6,0
광주광역시,191,2423,1,1,2,2
광주광역시,231,3159,0,0,3,2
광주광역시,196,2624,2,3,4,2
광주광역시,264,1986,0,2,4,0
광주광역시,123,1949,3,0,3,0
광주광역시,131,2698,0,0,4,2
광주광역시,296,2955,1,0,4,1
광주광역시,131,2078,0,0,0,0
광주광역시,259,3243,0,0,4,2
광주광역시,202,2029,1,1,5,2
광주광역시,236,2934,1,0,5,3
광주광역시,188,1949,0,0,5,1
광주광역시,190,2229,1,0,4,1
광주광역시,199,2578,0,0,4,0
광주광역시,138,1587,0,0,4,1
광주광역시,178,2372,0,0,0,0
광주광역시,170,2005,0,1,2,0
광주광역시,243,2624,1,2,1,2
광주광역시,185,2194,0,0,2,2
광주광역시,374,2928,1,0,4,3
광주광역시,280,2667,2,3,5,7
광주광역시,240,2626,0,3,3,1
광주광역시,357,3519,0,1,4,1
광주광역시,654,3030,0,1,3,2
광주광역시,141,1419,2,0,4,1
광주광역시,171,1787,0,1,4,2
광주광역시,84,985,0,0,2,1
광주광역시,145,1566,1,2,5,1
광주광역시,110,1375,1,3,1,1
광주광역시,155,1810,0,0,4,0
광주광역시,179,2138,1,0,5,1
광주광역시,157,2124,1,0,1,2
광주광역시,133,1936,1,0,3,0
광주광역시,201,2575,1,2,5,0
광주광역시,158,2178,0,0,3,1
광주광역시,228,2402,0,0,5,2
광주광역시,228,2759,1,2,5,2
광주광역시,195,2622,0,1,3,2
광주광역시,253,2482,0,1,3,4
광주광역시,94,861,0,0,0,1
광주광역시,237,3111,1,1,4,1
광주광역시,226,3084,0,1,3,1
광주광역시,207,2980,0,0,2,2
광주광역시,131,1831,0,0,0,1
광주광역시,120,1636,0,0,6,0
광주광역시,122,2286,0,0,2,2
광주광역시,168,2201,1,1,4,1
광주광역시,217,3628,0,1,4,0
광주광역시,248,3539,0,0,3,0
광주광역시,357,2663,0,1,7,0
광주광역시,303,2926,0,1,5,2
광주광역시,237,3124,0,2,3,1
광주광역시,161,2202,0,0,1,1
