시도,구시군,읍면동명,투표구명,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
서울특별시,광진구,,중곡제4동제6투,547,676,27,2,17,0,0,0,3,0,0,1
서울특별시,광진구,,중곡제4동제7투,604,721,44,1,13,1,0,0,8,1,2,1
서울특별시,광진구,,관내사전투표,1938,1408,117,3,13,2,0,0,0,1,0,1
서울특별시,광진구,,능동제1투,382,550,35,2,5,1,0,2,1,0,0,1
서울특별시,광진구,,능동제2투,573,581,46,0,12,1,0,0,8,2,1,1
서울특별시,광진구,,능동제3투,708,852,71,3,10,0,0,0,1,1,0,1
서울특별시,광진구,,관내사전투표,3703,2718,196,1,32,2,3,0,1,4,2,2
서울특별시,광진구,,구의제1동제1투,640,858,55,2,12,2,0,0,1,0,1,0
서울특별시,광진구,,구의제1동제2투,597,691,48,1,11,0,0,4,2,1,0,0
서울특별시,광진구,,구의제1동제3투,645,744,47,2,12,1,0,1,2,2,0,2
서울특별시,광진구,,구의제1동제4투,594,698,44,1,11,0,0,0,2,1,0,1
서울특별시,광진구,,구의제1동제5투,655,685,65,0,18,1,0,0,3,0,1,0
서울특별시,광진구,,관내사전투표,3333,2200,133,3,14,1,2,0,4,1,0,1
서울특별시,광진구,,구의제2동제1투,533,568,52,0,8,1,1,0,3,1,0,0
서울특별시,광진구,,구의제2동제2투,636,885,67,0,4,0,0,0,1,0,0,0
서울특별시,광진구,,구의제2동제3투,555,588,33,3,4,0,0,0,1,3,0,1
서울특별시,광진구,,구의제2동제4투,850,866,46,1,14,0,0,0,3,5,1,2
서울특별시,광진구,,구의제2동제5투,779,931,46,0,23,1,1,0,1,3,0,0
서울특별시,광진구,,구의제2동제6투,993,939,58,2,20,0,0,1,3,1,0,1
서울특별시,광진구,,관내사전투표,3322,3251,167,4,15,1,0,0,2,2,1,2
서울특별시,광진구,,구의제3동제1투,581,1282,44,1,5,1,0,0,0,1,0,0
서울특별시,광진구,,구의제3동제2투,646,727,77,0,9,0,0,0,2,0,0,0
서울특별시,광진구,,구의제3동제3투,818,976,43,3,11,1,0,1,3,2,2,2
서울특별시,광진구,,구의제3동제4투,429,930,55,1,6,0,0,4,0,0,0,2
서울특별시,광진구,,구의제3동제5투,712,1201,55,0,9,1,0,1,2,1,0,1
서울특별시,광진구,,구의제3동제6투,522,1354,40,0,5,0,0,1,1,0,0,0
서울특별시,광진구,,관내사전투표,3279,3333,136,4,10,1,0,2,0,2,1,0
서울특별시,광진구,,광장동제1투,777,1444,51,0,4,1,1,0,3,0,1,0
서울특별시,광진구,,광장동제2투,490,1188,35,0,3,1,2,0,1,0,0,0
서울특별시,광진구,,광장동제3투,768,1088,57,1,4,0,0,1,0,0,0,0
서울특별시,광진구,,광장동제4투,787,1177,62,1,3,1,0,0,2,0,0,0
서울특별시,광진구,,광장동제5투,932,1429,89,0,8,0,1,0,4,2,1,0
서울특별시,광진구,,광장동제6투,654,1349,60,0,4,0,1,0,0,0,0,1
서울특별시,광진구,,관내사전투표,3983,2853,206,4,27,3,0,1,1,4,1,1
서울특별시,광진구,,자양제1동제1투,508,562,47,0,11,0,0,1,1,4,1,0
서울특별시,광진구,,자양제1동제2투,544,642,46,0,4,0,1,0,4,0,1,0
서울특별시,광진구,,자양제1동제3투,722,874,57,1,10,1,0,2,1,1,0,0
서울특별시,광진구,,자양제1동제4투,405,468,34,1,12,1,0,2,0,2,0,0
서울특별시,광진구,,자양제1동제5투,403,413,29,0,12,0,0,0,0,1,1,0
서울특별시,광진구,,자양제1동제6투,522,536,23,0,8,0,0,1,1,0,0,0
서울특별시,광진구,,관내사전투표,2758,1986,111,4,13,1,0,0,4,4,0,1
서울특별시,광진구,,자양제2동제1투,562,809,35,0,2,1,0,2,1,1,0,1
서울특별시,광진구,,자양제2동제2투,560,956,50,1,7,0,0,2,7,2,0,0
서울특별시,광진구,,자양제2동제3투,618,634,43,0,8,1,0,1,0,2,0,0
서울특별시,광진구,,자양제2동제4투,551,709,48,0,11,0,0,0,0,0,0,1
서울특별시,광진구,,자양제2동제5투,586,594,35,1,15,0,0,0,1,2,0,0
서울특별시,광진구,,자양제2동제6투,773,832,49,0,17,2,1,0,1,1,0,0
서울특별시,광진구,,관내사전투표,3940,3881,176,3,13,1,0,0,1,2,0,2
서울특별시,광진구,,자양제3동제1투,529,731,47,0,7,0,0,0,4,1,1,1
서울특별시,광진구,,자양제3동제2투,528,962,31,1,8,0,0,0,1,0,0,1
서울특별시,광진구,,자양제3동제3투,515,859,46,1,3,0,0,0,1,0,0,0
서울특별시,광진구,,자양제3동제4투,484,795,41,0,3,0,0,0,5,0,0,7
서울특별시,광진구,,자양제3동제5투,471,835,47,0,5,0,0,0,0,1,0,0
서울특별시,광진구,,자양제3동제6투,326,423,22,0,4,0,0,0,2,1,0,0
서울특별시,광진구,,자양제3동제7투,354,1486,31,1,5,0,0,4,1,0,0,0
서울특별시,광진구,,관내사전투표,2602,2228,127,2,25,1,2,1,2,5,1,1
서울특별시,광진구,,자양제4동제1투,384,506,24,2,10,0,0,2,3,1,0,0
서울특별시,광진구,,자양제4동제2투,384,709,30,2,7,0,0,0,2,0,0,1
서울특별시,광진구,,자양제4동제3투,343,489,23,0,5,0,0,0,0,0,0,1
서울특별시,광진구,,자양제4동제4투,453,501,33,1,10,0,0,0,0,0,0,0
서울특별시,광진구,,자양제4동제5투,457,590,31,2,10,1,0,0,1,1,0,1
서울특별시,광진구,,자양제4동제6투,453,572,32,0,4,0,0,0,2,1,0,1
서울특별시,광진구,,관내사전투표,2883,2437,239,5,33,0,0,1,2,5,1,3
서울특별시,광진구,,화양동제1투,838,1001,82,1,20,1,0,0,2,0,2,0
서울특별시,광진구,,화양동제2투,555,757,52,2,11,1,1,0,1,1,0,1
서울특별시,광진구,,화양동제3투,571,742,57,0,12,1,0,0,1,1,0,1
서울특별시,광진구,,화양동제4투,398,508,42,3,12,0,0,0,0,2,0,0
서울특별시,광진구,,화양동제5투,480,616,42,2,11,0,0,1,0,1,1,1
서울특별시,광진구,,화양동제6투,467,600,44,0,9,0,0,1,1,1,0,0
서울특별시,광진구,,관내사전투표,2431,1740,140,7,20,0,1,1,2,3,2,0
서울특별시,광진구,,군자동제1투,532,644,55,1,13,0,0,0,3,3,0,1
서울특별시,광진구,,군자동제2투,514,543,38,0,4,0,0,0,1,0,1,0
서울특별시,광진구,,군자동제3투,440,490,36,0,12,0,0,0,2,0,0,0
서울특별시,광진구,,군자동제4투,474,499,39,1,14,1,0,0,0,2,0,0
서울특별시,광진구,,군자동제5투,495,675,40,1,13,0,0,0,1,0,0,0
서울특별시,광진구,,군자동제6투,524,654,36,4,12,0,0,1,5,1,0,1
서울특별시,동대문구,,관내사전투표,3644,2966,163,4,28,1,0,3,4,4,0,0
서울특별시,동대문구,,용신동제1투,458,821,44,1,5,1,0,0,6,2,0,0
서울특별시,동대문구,,용신동제2투,642,694,41,0,23,0,1,0,3,2,0,2
서울특별시,동대문구,,용신동제3투,591,631,30,0,11,0,0,0,4,1,0,2
서울특별시,동대문구,,용신동제4투,507,670,36,2,6,0,0,1,1,3,0,1
서울특별시,동대문구,,용신동제5투,655,834,46,1,10,1,0,0,2,0,0,0
서울특별시,동대문구,,용신동제6투,538,635,40,1,7,0,1,0,1,0,2,0
서울특별시,동대문구,,용신동제7투,501,683,45,1,11,0,0,0,0,2,0,0
서울특별시,동대문구,,용신동제8투,690,825,47,0,9,1,0,0,1,1,0,0
서울특별시,동대문구,,관내사전투표,2905,2543,128,4,22,0,1,1,2,3,4,3
서울특별시,동대문구,,제기동제1투,568,800,26,1,14,0,1,0,1,0,5,0
서울특별시,동대문구,,제기동제2투,519,876,43,2,1,0,0,0,2,0,0,0
서울특별시,동대문구,,제기동제3투,471,661,34,0,9,0,2,1,7,0,0,2
서울특별시,동대문구,,제기동제4투,549,754,47,0,20,0,0,0,2,1,0,3
서울특별시,동대문구,,제기동제5투,544,728,52,1,6,0,0,1,1,0,1,0
서울특별시,동대문구,,제기동제6투,617,865,45,1,6,1,0,3,3,1,0,1
서울특별시,동대문구,,관내사전투표,2785,2370,111,2,18,1,0,1,1,10,1,4
서울특별시,동대문구,,전농제1동제1투,491,641,31,1,9,0,0,0,2,1,2,1
서울특별시,동대문구,,전농제1동제2투,538,759,40,0,11,1,1,0,1,0,0,0
서울특별시,동대문구,,전농제1동제3투,721,875,62,3,13,0,0,1,4,3,2,0
서울특별시,동대문구,,전농제1동제4투,551,640,43,0,5,0,1,0,1,0,0,0
서울특별시,동대문구,,전농제1동제5투,461,612,26,2,12,0,0,1,0,1,1,0
서울특별시,동대문구,,전농제1동제6투,462,517,19,1,8,0,0,2,0,0,0,1
서울특별시,동대문구,,전농제1동제7투,589,682,37,0,5,1,0,0,0,2,0,1
서울특별시,동대문구,,전농제1동제8투,706,937,52,1,7,0,0,3,0,0,0,0
서울특별시,동대문구,,관내사전투표,2928,2429,101,6,9,0,0,1,2,5,0,1
서울특별시,동대문구,,전농제2동제1투,447,591,23,0,12,0,0,1,5,1,0,0
서울특별시,동대문구,,전농제2동제2투,673,956,37,0,9,0,2,0,0,0,0,0
서울특별시,동대문구,,전농제2동제3투,499,594,33,0,7,0,0,0,0,2,0,0
서울특별시,동대문구,,전농제2동제4투,714,953,53,2,9,1,0,1,1,0,0,2
서울특별시,동대문구,,전농제2동제5투,444,524,27,0,6,2,0,0,1,1,0,0
서울특별시,동대문구,,관내사전투표,3307,2688,154,9,15,1,1,0,3,7,0,1
서울특별시,동대문구,,답십리제1동제1투,512,597,35,0,8,0,0,0,3,1,0,1
서울특별시,동대문구,,답십리제1동제2투,719,780,41,4,9,0,1,0,0,2,0,1
서울특별시,동대문구,,답십리제1동제3투,552,882,46,2,7,0,0,0,1,0,0,0
서울특별시,동대문구,,답십리제1동제4투,592,819,31,0,5,0,1,0,1,0,0,0
서울특별시,동대문구,,답십리제1동제5투,677,923,45,1,4,0,0,0,1,2,0,1
서울특별시,동대문구,,답십리제1동제6투,437,538,22,0,10,0,0,1,1,2,0,2
서울특별시,동대문구,,답십리제1동제7투,967,1241,74,2,7,0,0,0,2,0,1,0
서울특별시,동대문구,,관내사전투표,3090,2417,128,2,19,0,0,1,2,7,0,2
서울특별시,동대문구,,답십리제2동제1투,687,907,64,0,6,0,0,0,2,0,0,1
서울특별시,동대문구,,답십리제2동제2투,512,642,26,0,9,0,0,1,0,1,0,0
서울특별시,동대문구,,답십리제2동제3투,490,588,27,0,5,0,0,0,0,0,2,0
서울특별시,동대문구,,답십리제2동제4투,808,841,36,1,13,1,0,1,4,3,0,1
서울특별시,동대문구,,답십리제2동제5투,727,845,36,1,5,1,1,0,1,0,1,0
서울특별시,동대문구,,답십리제2동제6투,848,1103,44,1,12,1,0,0,2,3,1,0
서울특별시,동대문구,,답십리제2동제7투,735,743,27,0,13,0,1,1,1,0,0,1
서울특별시,동대문구,,관내사전투표,4575,3154,166,5,21,1,0,0,0,5,1,2
서울특별시,동대문구,,장안제1동제1투,709,754,52,1,18,1,0,0,4,0,1,0
서울특별시,동대문구,,장안제1동제2투,860,1037,61,1,11,1,1,1,1,2,0,0
서울특별시,동대문구,,장안제1동제3투,790,760,45,0,20,0,0,0,1,1,0,0
서울특별시,동대문구,,장안제1동제4투,993,1093,60,1,12,0,3,0,2,0,0,0
서울특별시,동대문구,,장안제1동제5투,759,746,36,0,16,0,0,0,3,0,0,0
서울특별시,동대문구,,장안제1동제6투,854,886,43,1,24,1,2,0,2,2,0,1
서울특별시,동대문구,,장안제1동제7투,742,1023,49,0,8,0,0,0,1,0,1,1
서울특별시,동대문구,,장안제1동제8투,889,1179,66,2,8,1,0,1,0,0,0,0
서울특별시,동대문구,,관내사전투표,4018,2953,153,4,24,1,1,1,3,5,1,2
서울특별시,동대문구,,장안제2동제1투,361,448,15,1,4,0,0,0,1,2,1,0
서울특별시,동대문구,,장안제2동제2투,733,869,39,1,5,0,0,0,2,0,1,2
서울특별시,동대문구,,장안제2동제3투,491,595,23,3,13,0,0,0,2,1,1,2
서울특별시,동대문구,,장안제2동제4투,645,641,30,0,11,1,0,0,0,1,0,0
서울특별시,동대문구,,장안제2동제5투,1124,1071,63,2,17,1,0,0,1,1,0,1
서울특별시,동대문구,,장안제2동제6투,531,636,37,2,8,0,0,0,1,0,1,1
서울특별시,동대문구,,장안제2동제7투,990,1217,54,1,7,0,0,0,1,0,0,0
서울특별시,동대문구,,장안제2동제8투,707,835,32,1,3,0,0,1,0,0,0,0
서울특별시,동대문구,,관내사전투표,2206,2056,78,2,19,1,0,0,3,4,1,1
서울특별시,동대문구,,청량리동제1투,462,570,29,1,11,1,0,3,0,0,2,0
서울특별시,동대문구,,청량리동제2투,760,923,53,1,18,0,0,0,3,2,1,0
서울특별시,동대문구,,청량리동제3투,215,290,13,1,1,0,0,1,0,0,1,1
서울특별시,동대문구,,청량리동제4투,330,450,18,0,7,0,0,2,0,2,0,0
서울특별시,동대문구,,청량리동제5투,485,754,34,2,12,0,0,0,2,0,0,0
서울특별시,동대문구,,청량리동제6투,534,1168,38,0,15,0,1,1,8,0,3,1
서울특별시,동대문구,,관내사전투표,2402,2369,202,9,28,0,0,0,0,5,2,0
서울특별시,동대문구,,회기동제1투,454,730,59,0,13,0,0,0,1,0,1,0
서울특별시,동대문구,,회기동제2투,435,660,39,1,4,1,0,0,2,1,3,0
서울특별시,동대문구,,회기동제3투,368,537,34,1,8,1,0,0,1,2,0,0
서울특별시,동대문구,,관내사전투표,1855,1600,89,1,8,0,0,0,3,3,1,0
서울특별시,동대문구,,휘경제1동제1투,563,836,52,1,8,1,0,1,0,1,0,0
서울특별시,동대문구,,휘경제1동제2투,572,825,46,0,9,0,0,2,0,3,0,0
서울특별시,동대문구,,휘경제1동제3투,560,720,49,3,11,0,0,1,1,2,0,3
서울특별시,동대문구,,관내사전투표,1830,1469,73,1,13,1,0,0,1,4,0,1
서울특별시,동대문구,,휘경제2동제1투,400,566,29,0,5,0,1,0,1,0,1,0
서울특별시,동대문구,,휘경제2동제2투,685,803,52,0,5,0,0,0,1,1,1,0
서울특별시,동대문구,,휘경제2동제3투,782,949,71,2,7,1,0,1,2,1,2,3
서울특별시,동대문구,,휘경제2동제4투,745,916,54,3,22,2,0,0,2,0,3,0
서울특별시,동대문구,,휘경제2동제5투,763,952,57,1,13,0,0,1,0,0,0,0
서울특별시,동대문구,,휘경제2동제6투,552,651,49,0,10,0,0,0,4,1,0,0
서울특별시,동대문구,,관내사전투표,1947,1744,99,2,15,0,0,0,0,2,1,0
서울특별시,동대문구,,이문제1동제1투,412,459,17,1,15,1,0,0,0,2,1,0
서울특별시,동대문구,,이문제1동제2투,386,521,32,0,8,0,0,0,1,1,1,0
서울특별시,동대문구,,이문제1동제3투,367,696,46,1,2,0,0,0,4,0,1,0
서울특별시,동대문구,,이문제1동제4투,295,429,39,1,2,0,0,0,0,0,1,1
서울특별시,동대문구,,이문제1동제5투,497,734,51,1,4,0,2,0,0,2,1,1
서울특별시,동대문구,,이문제1동제6투,473,720,60,3,11,0,1,0,4,4,3,1
서울특별시,동대문구,,관내사전투표,2326,1688,84,1,15,1,0,0,1,8,1,2
서울특별시,동대문구,,이문제2동제1투,597,724,50,2,11,0,0,2,0,3,1,1
서울특별시,동대문구,,이문제2동제2투,401,403,22,0,9,0,0,0,0,3,2,0
서울특별시,동대문구,,이문제2동제3투,578,820,53,2,5,0,0,0,6,0,0,1
서울특별시,동대문구,,이문제2동제4투,761,914,48,0,9,0,0,0,2,1,2,1
서울특별시,동대문구,,이문제2동제5투,746,927,40,0,8,0,0,4,1,1,2,0
서울특별시,중랑구,,관내사전투표,4523,3249,182,3,42,0,0,1,2,5,0,3
서울특별시,중랑구,,면목본동제1투,744,898,55,2,24,0,0,1,2,4,1,0
서울특별시,중랑구,,면목본동제2투,749,785,59,2,11,0,0,0,0,3,1,1
서울특별시,중랑구,,면목본동제3투,881,820,52,0,16,0,0,1,5,2,0,2
서울특별시,중랑구,,면목본동제4투,793,707,31,1,22,0,0,0,3,2,1,1
서울특별시,중랑구,,면목본동제5투,709,661,35,0,8,2,0,0,0,2,1,0
서울특별시,중랑구,,면목본동제6투,804,777,55,0,22,0,2,1,4,3,0,0
서울특별시,중랑구,,면목본동제7투,654,715,45,1,11,0,1,0,2,0,0,0
서울특별시,중랑구,,관내사전투표,2879,2179,103,3,20,1,0,0,0,7,2,0
서울특별시,중랑구,,면목제2동제1투,744,758,52,1,13,1,1,1,6,3,1,0
서울특별시,중랑구,,면목제2동제2투,589,674,35,1,15,1,0,1,1,0,0,1
서울특별시,중랑구,,면목제2동제3투,763,770,50,0,17,1,1,1,4,0,0,1
서울특별시,중랑구,,면목제2동제4투,784,725,43,3,16,0,0,3,1,2,1,0
서울특별시,중랑구,,면목제2동제5투,767,716,36,1,10,0,1,0,1,1,0,1
서울특별시,중랑구,,관내사전투표,2876,2130,127,5,31,3,0,2,2,6,3,1
서울특별시,중랑구,,면목제3·8동제1투,535,542,33,1,13,0,0,0,2,0,2,1
서울특별시,중랑구,,면목제3·8동제2투,504,560,26,0,14,0,0,0,1,1,0,0
서울특별시,중랑구,,면목제3·8동제3투,529,550,25,0,12,0,0,0,1,2,0,1
서울특별시,중랑구,,면목제3·8동제4투,562,591,31,0,10,0,0,0,2,0,1,1
서울특별시,중랑구,,면목제3·8동제5투,641,690,30,1,10,0,0,0,1,3,0,0
서울특별시,중랑구,,면목제3·8동제6투,496,583,35,0,14,0,0,0,4,2,0,3
서울특별시,중랑구,,면목제3·8동제7투,703,675,41,2,21,0,0,0,0,0,0,0
서울특별시,중랑구,,관내사전투표,2679,1867,111,1,25,1,2,0,2,1,1,0
서울특별시,중랑구,,면목제4동제1투,482,572,29,1,13,0,0,1,3,2,0,0
서울특별시,중랑구,,면목제4동제2투,662,716,28,2,17,0,0,1,1,1,0,0
서울특별시,중랑구,,면목제4동제3투,592,657,41,0,10,0,0,0,2,0,0,1
서울특별시,중랑구,,면목제4동제4투,574,616,40,1,9,0,0,0,2,0,0,0
서울특별시,중랑구,,면목제4동제5투,480,543,25,1,16,0,0,2,1,0,2,1
서울특별시,중랑구,,관내사전투표,2407,1536,89,3,19,1,0,0,1,2,1,0
서울특별시,중랑구,,면목제5동제1투,633,613,37,1,14,0,0,1,0,0,0,2
서울특별시,중랑구,,면목제5동제2투,674,600,30,1,18,1,0,1,2,2,0,0
서울특별시,중랑구,,면목제5동제3투,964,1092,82,1,12,0,0,0,2,1,0,0
서울특별시,중랑구,,관내사전투표,3494,2727,150,5,35,0,0,1,1,3,0,1
서울특별시,중랑구,,면목제7동제1투,552,567,37,1,12,0,0,2,3,0,1,1
서울특별시,중랑구,,면목제7동제2투,581,690,33,0,16,0,0,0,0,1,0,0
서울특별시,중랑구,,면목제7동제3투,504,505,22,0,12,0,0,0,3,1,0,0
서울특별시,중랑구,,면목제7동제4투,573,799,37,1,6,0,0,1,1,0,0,0
서울특별시,중랑구,,면목제7동제5투,729,899,56,0,16,0,0,1,2,0,1,0
서울특별시,중랑구,,관내사전투표,2167,1685,88,3,21,0,0,0,0,4,0,0
서울특별시,중랑구,,상봉제1동제1투,767,823,57,0,21,1,2,2,1,1,0,0
서울특별시,중랑구,,상봉제1동제2투,920,1053,60,1,8,2,0,0,3,2,0,4
서울특별시,중랑구,,상봉제1동제3투,893,1000,58,1,19,0,0,1,4,0,1,2
서울특별시,중랑구,,상봉제1동제4투,687,815,51,0,19,0,1,2,4,1,1,0
서울특별시,중랑구,,상봉제1동제5투,362,547,24,1,4,2,0,0,1,0,0,1
서울특별시,중랑구,,관내사전투표,3050,2079,178,5,16,1,1,0,0,5,0,2
서울특별시,중랑구,,상봉제2동제1투,749,778,56,1,14,1,0,0,4,4,1,0
서울특별시,중랑구,,상봉제2동제2투,855,1135,48,1,17,2,0,1,5,1,0,0
서울특별시,중랑구,,상봉제2동제3투,683,682,58,1,13,0,1,0,1,2,1,0
서울특별시,중랑구,,상봉제2동제4투,624,601,39,3,12,1,0,0,1,2,0,0
서울특별시,중랑구,,관내사전투표,3659,2710,169,2,32,3,1,1,1,6,1,1
서울특별시,중랑구,,중화제1동제1투,675,742,37,1,18,2,0,3,0,0,0,0
서울특별시,중랑구,,중화제1동제2투,720,788,55,3,27,1,0,1,0,3,0,0
서울특별시,중랑구,,중화제1동제3투,773,871,55,3,21,0,1,1,2,2,1,1
서울특별시,중랑구,,중화제1동제4투,525,709,42,0,7,0,1,0,0,2,0,0
서울특별시,중랑구,,관내사전투표,2365,1602,97,2,22,1,1,1,3,2,0,0
서울특별시,중랑구,,중화제2동제1투,575,586,27,3,13,0,3,2,0,3,0,0
서울특별시,중랑구,,중화제2동제2투,683,715,44,1,18,1,0,0,2,2,1,0
서울특별시,중랑구,,중화제2동제3투,740,759,37,1,19,0,0,0,0,0,0,0
서울특별시,중랑구,,중화제2동제4투,769,645,39,0,18,0,0,0,4,1,1,0
서울특별시,중랑구,,중화제2동제5투,639,632,32,1,11,0,0,0,4,2,1,0
서울특별시,중랑구,,중화제2동제6투,584,591,35,1,22,0,0,2,0,2,0,0
서울특별시,중랑구,,관내사전투표,3961,3012,149,3,29,1,0,1,3,4,4,1
서울특별시,중랑구,,묵제1동제1투,722,927,45,0,11,1,0,0,1,0,0,0
서울특별시,중랑구,,묵제1동제2투,651,696,38,0,16,0,0,1,1,2,0,1
서울특별시,중랑구,,묵제1동제3투,602,998,41,0,5,1,0,1,2,0,0,0
서울특별시,중랑구,,묵제1동제4투,813,920,57,1,16,0,0,0,4,0,2,0
서울특별시,중랑구,,묵제1동제5투,925,1062,70,2,19,0,0,0,2,1,0,1
서울특별시,중랑구,,묵제1동제6투,892,1059,42,0,15,1,0,1,0,2,0,0
서울특별시,중랑구,,묵제1동제7투,587,611,40,0,10,0,0,0,6,1,0,0
서울특별시,중랑구,,관내사전투표,3217,2204,139,2,32,1,1,0,3,9,1,1
서울특별시,중랑구,,묵제2동제1투,849,943,42,0,14,0,0,0,1,3,0,2
서울특별시,중랑구,,묵제2동제2투,695,740,55,0,15,2,0,1,5,6,0,0
서울특별시,중랑구,,묵제2동제3투,784,803,43,0,12,0,0,1,5,1,1,0
서울특별시,중랑구,,묵제2동제4투,764,772,47,1,24,0,0,0,1,1,0,1
서울특별시,중랑구,,관내사전투표,4183,3364,146,5,25,2,2,2,4,10,2,0
서울특별시,중랑구,,망우본동제1투,485,757,32,1,13,2,0,0,3,2,0,0
서울특별시,중랑구,,망우본동제2투,738,935,48,1,17,0,0,0,2,1,0,2
서울특별시,중랑구,,망우본동제3투,661,813,44,1,13,0,0,0,1,1,1,0
서울특별시,중랑구,,망우본동제4투,497,683,36,0,12,0,1,0,3,0,0,0
서울특별시,중랑구,,망우본동제5투,511,664,31,1,10,0,0,1,2,2,0,0
서울특별시,중랑구,,망우본동제6투,769,869,44,1,18,0,0,0,3,4,1,0
서울특별시,중랑구,,망우본동제7투,983,1075,54,1,16,2,1,0,4,0,1,0
서울특별시,중랑구,,망우본동제8투,497,355,33,0,5,1,0,1,0,0,0,0
서울특별시,중랑구,,관내사전투표,3194,2248,106,6,36,1,0,0,3,3,2,8
서울특별시,중랑구,,망우제3동제1투,440,486,33,1,11,0,0,0,4,3,0,0
서울특별시,중랑구,,망우제3동제2투,713,765,38,2,22,0,1,1,3,1,2,1
서울특별시,중랑구,,망우제3동제3투,795,737,47,1,26,0,0,2,4,4,0,0
서울특별시,중랑구,,망우제3동제4투,497,558,34,1,17,0,0,0,5,3,0,0
서울특별시,중랑구,,관내사전투표,3466,2639,120,4,20,1,0,1,0,6,1,2
서울특별시,중랑구,,신내제1동제1투,570,755,37,1,2,0,1,1,1,1,0,0
서울특별시,중랑구,,신내제1동제2투,621,824,42,0,10,1,0,1,0,1,1,0
서울특별시,중랑구,,신내제1동제3투,566,721,38,0,12,2,0,0,1,0,0,1
서울특별시,중랑구,,신내제1동제4투,1104,938,57,2,10,0,0,0,2,2,1,0
서울특별시,중랑구,,신내제1동제5투,610,822,40,2,13,0,0,1,0,1,0,1
서울특별시,중랑구,,신내제1동제6투,426,583,30,0,10,0,0,0,2,0,1,0
